"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.376245508E1,3.612735081E-2,-1.826878705E-2,7.931110686E-1,7.941436276E-1
1.377254008E1,5.398902319E-2,1.389640136E-2,8.902841914E-1,8.920279514E-1
1.378262608E1,4.738554329E-2,4.074337583E-3,7.612069058E-1,7.626912504E-1
1.379271108E1,3.403265890E-2,-1.425681368E-3,8.581607580E-1,8.588365043E-1
1.380279608E1,4.182389103E-2,-1.335248468E-2,8.885101461E-1,8.895941808E-1
1.381288208E1,5.503684424E-2,-2.824992935E-2,8.192019296E-1,8.215344875E-1
1.382296708E1,4.979105126E-2,1.433916349E-2,8.267050767E-1,8.283272567E-1
1.383305208E1,8.132493909E-2,4.332302576E-2,8.553359681E-1,8.602849811E-1
1.384313808E1,-1.535405740E-3,8.845010027E-3,8.764374000E-1,8.764833756E-1
1.385322308E1,6.205200467E-2,-1.070777077E-2,7.845484060E-1,7.870713494E-1
1.386330808E1,9.030819923E-2,1.467011590E-2,8.488326949E-1,8.537492179E-1
1.387339408E1,1.403577340E-1,1.192228999E-3,7.748543072E-1,7.874648641E-1
1.388347908E1,1.365852566E-1,3.227310380E-2,7.028370756E-1,7.167126624E-1
1.389356408E1,6.865288988E-2,-1.221180025E-2,7.620465660E-1,7.652302373E-1
1.390365008E1,1.144592464E-3,-1.167321688E-2,8.600640267E-1,8.601440020E-1
1.391373508E1,7.880548351E-2,-1.197137006E-2,7.847542280E-1,7.887919981E-1
1.392382008E1,7.416432917E-2,2.338738253E-2,8.208479208E-1,8.245232722E-1
1.393390608E1,6.331986375E-3,-2.162220177E-2,8.131120545E-1,8.134241371E-1
1.394399108E1,7.570415687E-2,3.788774188E-3,7.299184549E-1,7.338435971E-1
1.395407608E1,-2.261893049E-2,6.670344645E-2,6.967986560E-1,7.003494362E-1
1.396416208E1,4.506595284E-2,-1.072781347E-3,7.328344613E-1,7.342196120E-1
1.397424708E1,3.683332901E-2,-5.976222132E-3,6.488216668E-1,6.498938103E-1
1.398433208E1,4.669411004E-2,4.216650132E-2,6.655236536E-1,6.684909029E-1
1.399441808E1,6.198381152E-2,2.176541744E-2,6.983037293E-1,7.013870719E-1
1.400450308E1,2.566770528E-2,-5.087265825E-2,6.779612660E-1,6.803516273E-1
1.401458808E1,-5.485419184E-5,1.603357467E-2,6.339329016E-1,6.341356340E-1
1.402467408E1,9.825533275E-2,1.720687330E-2,5.857454127E-1,5.941783195E-1
1.403475908E1,1.241729334E-2,1.599695876E-2,5.941525394E-1,5.944975458E-1
1.404484408E1,2.194248073E-2,1.842380907E-2,6.056633681E-1,6.063406837E-1
1.405493008E1,9.965745851E-2,3.236585526E-2,5.528308511E-1,5.626731800E-1
1.406501508E1,2.033646986E-2,1.377249520E-2,5.464024222E-1,5.469541668E-1
1.407510008E1,-3.532456465E-2,5.043950748E-2,4.906702709E-1,4.945192449E-1
1.408518608E1,1.071936790E-1,3.969256265E-2,4.372501087E-1,4.519442907E-1
1.409527108E1,1.062350645E-1,-1.448786549E-2,4.211819601E-1,4.346148073E-1
1.410535608E1,1.014491916E-2,-3.396949070E-2,5.287040699E-1,5.298913466E-1
1.411544208E1,1.846674956E-2,-1.434033293E-2,3.174237031E-1,3.182836365E-1
1.412552708E1,1.031748876E-1,-4.484560874E-3,3.067045873E-1,3.236245859E-1
1.413561308E1,3.894146953E-2,-1.155349514E-2,4.093249762E-1,4.113354561E-1
1.414569808E1,-2.844962776E-3,-3.703151308E-3,2.770106721E-1,2.770500309E-1
1.415578308E1,4.937341388E-2,-8.738225251E-3,2.800541478E-1,2.845073221E-1
1.416586908E1,-3.385333210E-2,-2.103115562E-3,2.793244153E-1,2.813762609E-1
1.417595408E1,-4.783497490E-2,8.727608901E-3,2.823953730E-1,2.865510472E-1
1.418603908E1,5.599703014E-2,5.362371840E-3,2.788607311E-1,2.844779952E-1
1.419612508E1,9.827097405E-2,-7.361224238E-2,1.947684145E-1,2.302404870E-1
1.420621008E1,-5.543778051E-2,3.571895021E-4,2.761312509E-1,2.816415147E-1
1.421629508E1,6.905612849E-2,2.575817266E-2,1.334165043E-1,1.524211139E-1
1.422638108E1,-2.529582236E-2,5.086425288E-2,2.415245050E-1,2.481151696E-1
1.423646608E1,3.184894312E-2,-1.506611858E-2,2.475605857E-1,2.500551673E-1
1.424655108E1,-3.446239270E-2,6.982268019E-2,3.323674321E-1,3.413663327E-1
1.425663708E1,9.101874556E-2,3.153872777E-2,1.807292497E-1,2.047978640E-1
1.426672208E1,-1.915657483E-2,8.589832054E-2,1.979533929E-1,2.166357348E-1
1.427680708E1,-3.394674137E-3,2.009205624E-2,2.096449006E-1,2.106328532E-1
1.428689308E1,-7.599582329E-2,1.946801215E-2,2.032468772E-1,2.178615656E-1
1.429697808E1,9.106234387E-3,3.536633570E-3,2.147495198E-1,2.149715971E-1
1.430706308E1,5.938812286E-2,2.729485748E-2,2.782461888E-1,2.858196983E-1
1.431714908E1,4.061048415E-2,1.416776470E-2,1.268109047E-1,1.339064694E-1
1.432723408E1,-8.875514220E-2,2.400729703E-2,2.039789486E-1,2.237436861E-1
1.433731908E1,-3.880976100E-2,8.386369050E-3,1.073870391E-1,1.144923792E-1
1.434740508E1,-5.307513993E-2,-2.322830401E-2,8.506178498E-2,1.029175974E-1
1.435749008E1,2.103422541E-2,1.063520591E-2,6.567826509E-2,6.977951525E-2
1.436757508E1,8.007834926E-2,-3.940392947E-2,3.907928109E-2,9.742895816E-2
1.437766108E1,-3.748321049E-3,-6.542029325E-2,5.458785117E-2,8.528597877E-2
1.438774608E1,-5.213636946E-2,-2.214174516E-2,5.660923362E-2,8.008160357E-2
1.439783108E1,-1.930293795E-2,-2.364776864E-2,-9.107798517E-2,9.605737742E-2
1.440791708E1,2.505590379E-2,-1.993535315E-2,-4.207656384E-3,3.229428730E-2
1.441800208E1,-6.718560420E-2,-2.242261022E-3,5.455861509E-2,8.657699248E-2
1.442808708E1,2.850744210E-2,-4.764420949E-3,-1.418709934E-2,3.219701461E-2
1.443817308E1,1.484447256E-2,1.028963774E-2,3.492600381E-2,3.931997905E-2
1.444825808E1,7.876966931E-3,1.203449943E-2,2.379992187E-2,2.780848909E-2
1.445834308E1,-2.691367384E-2,1.766270259E-2,-1.981972218E-2,3.780394542E-2
1.446842908E1,2.168904047E-2,3.040680047E-2,6.460296214E-2,7.462258846E-2
1.447851408E1,-4.412053116E-3,-3.646250591E-3,1.063965207E-1,1.065503683E-1
1.448859908E1,3.379727192E-3,1.885535186E-2,8.093598962E-2,8.317199808E-2
1.449868508E1,6.853342395E-2,2.831342418E-2,1.099218071E-2,7.496204522E-2
1.450877008E1,1.209726792E-2,3.131056074E-3,7.856611311E-2,7.955363935E-2
1.451885508E1,-2.505407654E-2,-1.940228580E-2,4.834010124E-2,5.780069925E-2
1.452894108E1,2.852929607E-3,5.175863933E-2,1.523667455E-2,5.403010461E-2
1.453902608E1,2.342102230E-2,4.623625478E-2,2.401919246E-2,5.712492580E-2
1.454911108E1,5.516847968E-3,-1.908514744E-2,6.189570129E-2,6.500581745E-2
1.455919708E1,-2.742914245E-2,-2.694583353E-2,-5.345466077E-2,6.584706947E-2
1.456928208E1,-5.575802520E-2,2.861994619E-2,-4.710692346E-2,7.840357729E-2
1.457936708E1,1.669533558E-2,7.577605478E-3,-4.759048820E-3,1.894209283E-2
1.458945308E1,-1.221841492E-2,-2.878999053E-2,-7.232537985E-2,7.879793010E-2
1.459953808E1,4.165706266E-2,4.517021600E-2,-2.938225865E-2,6.811003161E-2
1.460962308E1,8.679252427E-2,-3.289011524E-2,-1.212285680E-1,1.526796242E-1
1.461970842E1,-3.076932784E-2,1.627643511E-2,-6.637116015E-2,7.494534526E-2
1.462979342E1,-3.824206945E-2,2.104666445E-3,-1.188627845E-1,1.248809314E-1
1.463987842E1,4.886196524E-2,-1.407894412E-2,-7.808722615E-2,9.318435063E-2
1.464996442E1,-3.674529187E-2,-3.344514163E-2,6.841242313E-4,4.969166932E-2
1.466004942E1,8.147802651E-3,3.228311716E-2,-6.129987001E-2,6.975858661E-2
1.467013542E1,3.844230004E-2,6.313582264E-2,-2.091186512E-1,2.217984508E-1
1.468022042E1,-9.996319480E-2,4.380353898E-2,-1.507885820E-1,1.861413087E-1
1.469030542E1,-6.075366698E-2,1.150748486E-2,-6.985610068E-2,9.329150584E-2
1.470039142E1,1.037515327E-2,-5.286047403E-3,-1.789353240E-1,1.793137927E-1
1.471047642E1,8.474380609E-2,1.713009205E-2,-7.420175135E-2,1.139335448E-1
1.472056142E1,7.577191148E-2,-2.246103968E-2,-2.044899952E-1,2.192305613E-1
1.473064642E1,3.888946585E-3,-3.712086584E-3,-1.643851125E-1,1.644730030E-1
1.474073242E1,8.413156606E-3,-3.065421307E-2,-9.187905371E-2,9.722254108E-2
1.475081742E1,-4.427069496E-2,-1.135415076E-1,-1.101135957E-1,1.642454637E-1
1.476090342E1,-8.018842310E-2,2.495639149E-2,3.133230507E-2,8.963658860E-2
1.477098842E1,1.006188869E-1,7.803613611E-2,-1.232949740E-1,1.772440395E-1
1.478107342E1,3.463152342E-2,-1.896109510E-2,-5.337806225E-2,6.639339629E-2
1.479115942E1,-1.876060870E-2,2.796588030E-2,1.680665195E-2,3.763661049E-2
1.480124442E1,9.016424809E-2,1.153662775E-1,-2.192957300E-1,2.636846351E-1
1.481132942E1,-1.635502763E-2,9.276463280E-2,-7.914674163E-2,1.230323971E-1
1.482141542E1,-3.399205729E-2,3.908284424E-2,-5.668115437E-2,7.678334412E-2
1.483150042E1,-9.884389155E-3,4.510452619E-2,9.117563367E-3,4.706643595E-2
1.484158542E1,4.243624069E-2,4.143130532E-2,-1.435199082E-2,6.101940039E-2
1.485167142E1,-1.396329716E-2,4.363448136E-2,-1.047248018E-1,1.143075927E-1
1.486175642E1,-1.326131699E-1,4.064454418E-3,-1.286691499E-1,1.848202444E-1
1.487184142E1,-2.289298218E-2,-3.607721094E-2,-1.644400764E-1,1.699005371E-1
1.488192742E1,4.039753586E-2,-2.188430093E-2,-1.022268713E-1,1.120768341E-1
1.489201242E1,-3.478800952E-3,4.403245747E-3,3.143346190E-2,3.193044247E-2
1.490209742E1,5.788911603E-2,-2.089700085E-2,-1.103492385E-1,1.263518454E-1
1.491218342E1,-2.141290572E-2,-4.067557096E-2,-1.497249734E-1,1.566224195E-1
1.492226842E1,-1.413536610E-1,-1.410651740E-2,-9.659015536E-3,1.423838049E-1
1.493235342E1,-7.694161043E-2,-1.644162124E-2,-1.231803685E-1,1.461634069E-1
1.494243942E1,-1.919713989E-2,-3.529565748E-2,1.384620667E-2,4.249742411E-2
1.495252442E1,6.883926988E-2,7.902256139E-3,4.381377161E-2,8.198132294E-2
1.496260942E1,1.004674441E-1,-3.964525502E-2,2.163177431E-2,1.101516556E-1
1.497269542E1,-1.292307749E-2,5.782402921E-2,-2.762049258E-2,6.537213395E-2
1.498278042E1,3.813254379E-2,3.666902225E-2,-2.314801580E-1,2.374484610E-1
1.499286542E1,-1.111560446E-1,8.441166140E-3,7.871463239E-2,1.364657939E-1
1.500295142E1,-1.861078476E-1,1.122312745E-2,2.796489358E-2,1.885314955E-1
1.501303642E1,4.881153300E-2,8.000217101E-2,-1.446951985E-2,9.482763376E-2
1.502312142E1,7.557018254E-2,4.929380039E-2,-3.366592884E-2,9.630226379E-2
1.503320742E1,-6.150861561E-2,2.826377766E-2,-1.496536374E-1,1.642509121E-1
1.504329242E1,-7.604011595E-3,4.333027996E-2,-1.384825319E-1,1.453022567E-1
1.505337742E1,7.284812093E-2,1.567768252E-2,-1.592296225E-1,1.758030464E-1
1.506346342E1,-3.169750024E-2,3.673768821E-2,-1.230464673E-1,1.322679945E-1
1.507354842E1,5.428525776E-2,4.212719707E-2,-6.936551929E-3,6.906305594E-2
1.508363342E1,5.397959456E-2,-7.926819926E-2,-1.619719666E-1,1.882343274E-1
1.509371942E1,-1.177324812E-1,-5.110998211E-2,1.764104962E-2,1.295545214E-1
1.510380442E1,-1.270684380E-1,2.046808474E-2,-9.466349781E-2,1.597701732E-1
1.511388942E1,1.089943656E-1,2.359881420E-2,-1.235388029E-1,1.664286981E-1
1.512397542E1,2.162826598E-2,-1.206766639E-2,-2.479745686E-2,3.504745822E-2
1.513406042E1,8.441040516E-3,-3.664512176E-2,2.305791020E-2,4.411103418E-2
1.514414642E1,3.043183386E-2,-3.187052300E-2,-8.046236515E-2,9.173886284E-2
1.515423142E1,7.639935426E-3,2.468950264E-3,-1.004727066E-1,1.007930012E-1
1.516431642E1,4.426112015E-2,-7.322906703E-3,-5.802542925E-2,7.334590758E-2
1.517440242E1,6.741952937E-2,-2.118804601E-2,-3.374311209E-2,7.831298646E-2
1.518448742E1,7.715426635E-2,-2.903347452E-2,-7.790654719E-2,1.134246603E-1
1.519457242E1,1.051432797E-1,-3.465836579E-2,1.001218736E-2,1.111600444E-1
1.520465842E1,-5.182548031E-2,-1.477962328E-2,-3.446115017E-2,6.396787119E-2
1.521474342E1,8.872638121E-2,-2.467159554E-4,-1.241603619E-1,1.526048068E-1
1.522482842E1,5.160463829E-2,4.942572819E-2,-4.044752955E-2,8.210934141E-2
1.523491442E1,2.304427888E-2,4.537622072E-3,1.295918405E-2,2.682478806E-2
1.524499942E1,1.068421517E-2,2.986826963E-2,3.912956715E-2,5.037250251E-2
1.525508442E1,7.909550540E-2,-1.280090723E-2,-5.559532642E-2,9.752334347E-2
1.526517042E1,-6.434371121E-2,8.114820700E-3,1.186107695E-2,6.592911826E-2
1.527525542E1,-1.532807384E-2,3.010428015E-2,3.997156620E-3,3.401756593E-2
1.528534042E1,2.514405057E-2,5.093902415E-2,6.586069822E-2,8.697493335E-2
1.529542642E1,-8.636812605E-3,-1.011690962E-2,1.450343370E-2,1.967983693E-2
1.530551142E1,-1.427408032E-1,1.226645116E-2,-5.594382048E-2,1.538021904E-1
1.531559742E1,-1.633054242E-3,4.406655405E-2,-1.077010345E-1,1.163788679E-1
1.532568242E1,6.542990461E-2,6.137400175E-2,-2.196623504E-2,9.235992632E-2
1.533576742E1,-5.926153064E-4,3.978220778E-2,3.983123302E-3,3.998550387E-2
1.534585342E1,-2.958829992E-2,-7.330528640E-3,-6.505436718E-2,7.184201300E-2
1.535593842E1,-1.105430006E-1,-3.546787625E-2,-1.597482705E-1,1.974771763E-1
1.536602342E1,-9.986320741E-2,-2.229859443E-2,-1.299467665E-1,1.653966434E-1
1.537610942E1,3.352482822E-2,1.973442592E-2,-7.404563069E-2,8.364279466E-2
1.538619442E1,5.732310556E-2,6.545135658E-3,1.025601625E-2,5.860002646E-2
1.539627942E1,-1.887711447E-2,-2.509186417E-4,-4.329044580E-2,4.722786369E-2
1.540636542E1,-6.933138616E-2,-9.560163331E-3,-6.569756091E-2,9.599170453E-2
1.541645042E1,-1.764419250E-2,-1.779534303E-2,-1.821039301E-1,1.838201108E-1
1.542653542E1,1.233579777E-2,4.882763112E-2,2.484598875E-2,5.615721347E-2
1.543662142E1,6.530777089E-2,-4.036223330E-3,2.638848424E-3,6.548556756E-2
1.544670642E1,1.223602965E-3,-4.407497769E-2,1.035155976E-1,1.125147982E-1
1.545679242E1,-5.213260531E-2,9.263159037E-3,5.987841189E-2,7.993146353E-2
1.546687742E1,1.097495700E-1,1.157923887E-2,-8.836312294E-2,1.413756994E-1
1.547696242E1,3.099024296E-4,2.242874980E-2,2.938518226E-2,3.696801041E-2
1.548704842E1,-2.535126127E-2,1.913914282E-2,2.342453063E-2,3.946773202E-2
1.549713342E1,2.415916018E-2,-1.501692887E-2,9.010091543E-2,9.448464497E-2
1.550721842E1,-6.971423261E-2,5.354923949E-2,-3.864424825E-2,9.602589859E-2
1.551730442E1,-1.140499413E-2,2.209138373E-2,1.787435353E-2,3.062018354E-2
1.552738942E1,-1.233433597E-3,-2.098218748E-2,-1.539279521E-2,2.605209577E-2
1.553747442E1,-1.158424783E-2,-3.008741916E-3,-7.920053601E-3,1.435181434E-2
1.554756042E1,7.447912864E-2,-2.985186316E-3,-5.932175696E-2,9.526343889E-2
1.555764542E1,-5.139848739E-3,3.996025549E-2,2.554648519E-2,4.770600559E-2
1.556773142E1,-3.321792249E-2,-5.853748089E-2,-1.069502521E-1,1.263662275E-1
1.557781642E1,-1.773785759E-2,-2.537479632E-2,-1.057521576E-1,1.101908831E-1
1.558790142E1,-1.728922997E-2,-4.013570851E-2,-5.919311821E-2,7.357729143E-2
1.559798742E1,-8.046397313E-2,2.038114624E-2,-4.829800129E-2,9.603405137E-2
1.560807242E1,-4.371005662E-2,-2.390208369E-2,-7.266334891E-3,5.034558846E-2
1.561815854E1,1.794861317E-2,-1.230029421E-2,-8.048166096E-2,8.337114431E-2
1.562824454E1,-8.567241702E-2,-4.028738894E-2,-1.455529851E-1,1.736332578E-1
1.563832954E1,-6.625165768E-2,5.485419184E-2,-1.822869480E-2,8.792354532E-2
1.564841454E1,-1.142984480E-3,2.120863689E-2,-8.945362866E-2,9.194054803E-2
1.565850054E1,-7.264598999E-2,4.708331533E-2,1.511622190E-2,8.787934119E-2
1.566858554E1,1.439909745E-2,4.189617723E-2,-5.130522430E-2,6.778532079E-2
1.567867154E1,4.168512929E-2,1.449453269E-2,-4.104277611E-2,6.026815870E-2
1.568875654E1,-2.244205222E-2,6.301496800E-2,-9.625101686E-2,1.172125853E-1
1.569884154E1,-9.617207944E-4,4.903628536E-2,-1.084792989E-1,1.190514195E-1
1.570892754E1,-5.927461378E-2,-2.784535456E-3,-1.562551439E-2,6.136277517E-2
1.571901254E1,-9.917155489E-2,1.972978469E-3,-9.061430097E-3,9.960421406E-2
1.572909754E1,8.558492806E-2,2.237992555E-2,-4.923940301E-3,8.859958333E-2
1.573918354E1,2.836513549E-2,1.721400188E-2,-7.823282182E-2,8.497809825E-2
1.574926854E1,-5.339648098E-2,4.865974294E-2,-9.421150804E-2,1.187213671E-1
1.575935354E1,3.610900518E-2,2.219571770E-2,2.226444304E-2,4.787708808E-2
1.576943954E1,6.261235066E-2,-1.062018815E-2,-5.756466866E-2,8.571339410E-2
1.577952454E1,-6.132632867E-3,1.054686042E-2,2.118270814E-2,2.444488852E-2
1.578961054E1,8.886382733E-2,-9.205732984E-4,-3.935176134E-2,9.719150366E-2
1.579969554E1,2.206940185E-2,-7.166636210E-2,-7.626231015E-2,1.069535689E-1
1.580978054E1,-1.163325116E-1,-2.079228088E-2,7.228211045E-2,1.385289706E-1
1.581986654E1,5.698031254E-2,3.499649931E-3,-3.372790933E-2,6.630667715E-2
1.582995154E1,1.232383656E-1,-4.964288373E-3,-2.896184385E-2,1.266930437E-1
1.584003654E1,-5.249739848E-2,-8.616749346E-3,1.300596178E-2,5.476659802E-2
1.585012254E1,-1.529032275E-2,-1.983052125E-2,-1.119981533E-1,1.147633648E-1
1.586020754E1,-4.687939368E-2,4.553829823E-2,-3.093001664E-2,7.230546374E-2
1.587029354E1,1.045175180E-2,8.884480560E-2,-5.414521694E-2,1.045674094E-1
1.588037854E1,-6.382564791E-3,1.919779542E-2,1.510920525E-3,2.028732025E-2
1.589046354E1,-7.616203040E-2,-2.532694279E-2,-1.168782395E-1,1.417837500E-1
1.590054954E1,6.583380103E-3,-2.878480112E-2,-1.733038706E-1,1.758014142E-1
1.591063454E1,8.374418803E-3,5.870483916E-2,-4.177777112E-2,7.253806718E-2
1.592071954E1,3.142567780E-2,4.367806138E-2,-2.131076217E-2,5.787482057E-2
1.593080554E1,1.311340802E-1,9.185381932E-5,-3.902548671E-2,1.368179229E-1
1.594089054E1,-3.314896189E-2,-3.419384105E-2,-8.554242611E-2,9.790597073E-2
1.595097654E1,-1.600198371E-1,1.410860047E-3,-1.230990922E-1,2.018953326E-1
1.596106154E1,-1.008816827E-1,7.604497645E-2,-5.849963844E-2,1.392198264E-1
1.597114654E1,9.929193445E-3,3.001885599E-2,5.317457914E-2,6.186482413E-2
1.598123254E1,-5.241297930E-4,-2.304813667E-2,6.662375987E-2,7.049976379E-2
1.599131754E1,-1.556981966E-2,-4.593029922E-2,-3.620362043E-2,6.052035858E-2
1.600140254E1,2.630099528E-2,-1.985425729E-2,-2.071311826E-1,2.097361692E-1
1.601148854E1,-2.216620982E-2,2.888743803E-3,-7.985659361E-2,8.292623976E-2
1.602157354E1,1.861939844E-2,6.792946139E-2,3.231522202E-2,7.749430494E-2
1.603165954E1,6.187187389E-2,-1.101792673E-2,-3.482543170E-2,7.184938539E-2
1.604174454E1,7.314150497E-2,-1.310627807E-2,-1.220723212E-2,7.530252845E-2
1.605182954E1,-8.221506804E-2,1.761743921E-2,-2.202154970E-1,2.357213539E-1
1.606191554E1,-1.845085245E-2,1.676374801E-2,-1.383462918E-1,1.405743705E-1
1.607200054E1,-9.372019574E-2,-6.560904868E-3,1.976826668E-2,9.600679627E-2
1.608208654E1,4.673467509E-2,1.648001187E-3,-2.644169390E-2,5.372158729E-2
1.609217154E1,1.806086874E-1,2.455059472E-2,-2.211007655E-2,1.836057874E-1
1.610225654E1,-6.391649902E-2,2.395151094E-2,-1.872208285E-1,1.992752678E-1
1.611234254E1,-7.220112652E-2,1.664702296E-2,-1.453968644E-2,7.550846658E-2
1.612242754E1,-3.922239169E-3,1.110203527E-2,1.169969380E-2,1.659885485E-2
1.613251354E1,-1.829195436E-2,8.324297201E-3,4.894704223E-3,2.068447842E-2
1.614259854E1,1.303562543E-1,3.619371671E-3,1.884616077E-2,1.317612639E-1
1.615268354E1,-2.602288708E-2,-3.183120048E-2,-7.268030584E-2,8.350354982E-2
1.616276954E1,-5.566615082E-2,-3.510226082E-2,-2.383091211E-2,6.999143829E-2
1.617285454E1,-1.291119303E-1,1.567950977E-2,7.206634820E-2,1.486919504E-1
1.618294054E1,7.430751286E-2,-4.863880260E-2,4.993112862E-2,1.018845287E-1
1.619302554E1,7.111734509E-2,-3.319683596E-3,2.216387093E-2,7.456496662E-2
1.620311054E1,-6.574678715E-2,-4.940554616E-4,-6.476609945E-2,9.229047486E-2
1.621319654E1,-2.243879970E-2,2.567603756E-3,-8.566638708E-2,8.859357876E-2
1.622328154E1,2.799888052E-2,3.496179974E-2,-8.026765287E-2,9.191931706E-2
1.623336754E1,1.026319371E-1,7.733527422E-3,-1.291082758E-1,1.651122916E-1
1.624345254E1,-1.526857842E-2,-2.973966971E-3,-7.405498624E-3,1.722833063E-2
1.625353854E1,-1.060557012E-1,1.023841979E-2,-1.108573616E-1,1.537595252E-1
1.626362354E1,-1.695319779E-2,2.022224816E-2,-1.257508045E-1,1.284897470E-1
1.627370854E1,1.619452156E-2,5.938101484E-2,-6.475966752E-2,8.934305786E-2
1.628379454E1,2.529034059E-2,1.724391405E-2,-1.290878105E-1,1.326673160E-1
1.629387954E1,-3.692977153E-2,1.024501618E-2,-7.158336818E-2,8.119696412E-2
1.630396554E1,-1.089155743E-1,1.505369324E-2,-1.725285298E-1,2.045857023E-1
1.631405054E1,-1.005498167E-2,5.257712161E-2,-1.412833482E-1,1.510842177E-1
1.632413554E1,1.077894737E-1,8.155970480E-3,7.558695674E-3,1.083615447E-1
1.633422154E1,7.131319027E-2,-2.961687818E-3,-4.917625308E-2,8.667552462E-2
1.634430654E1,-8.954579540E-2,-6.900957003E-3,-4.258410215E-2,9.939556548E-2
1.635439254E1,-1.037260243E-1,3.017296666E-2,-9.173872054E-2,1.417232827E-1
1.636447754E1,-3.257940654E-2,6.753145787E-4,-8.870576978E-2,9.450178502E-2
1.637456354E1,2.058844831E-2,4.320763461E-3,4.092290819E-2,4.601345037E-2
1.638464854E1,5.824521147E-2,-3.147570804E-2,6.597413421E-3,6.653383139E-2
1.639473354E1,5.953561887E-3,-2.420007242E-2,6.594372869E-2,7.049584213E-2
1.640481954E1,-1.514882013E-2,3.049671968E-2,-8.084652722E-2,8.772512540E-2
1.641490454E1,6.155729368E-2,2.133352976E-2,-1.414002925E-1,1.556870663E-1
1.642499054E1,-1.124396912E-1,-6.080013407E-2,8.743867815E-2,1.548704714E-1
1.643507554E1,-6.296318360E-3,-1.230166693E-2,7.303990960E-2,7.433574530E-2
1.644516154E1,4.465774409E-2,2.654266801E-2,4.709347486E-3,5.216325609E-2
1.645524654E1,-3.188307624E-2,5.783322031E-2,-2.593824863E-2,7.095071997E-2
1.646533154E1,-3.818458401E-2,1.786136175E-2,-1.369365281E-1,1.432784123E-1
1.647541754E1,4.931139685E-3,-2.203369729E-2,4.039081156E-2,4.627329266E-2
1.648550254E1,-4.131057858E-3,6.329647489E-3,-2.507870793E-2,2.619296982E-2
1.649558854E1,-2.472568229E-2,2.489218175E-2,-4.680228353E-2,5.849302369E-2
1.650567354E1,1.760655105E-2,2.596622391E-2,-9.483540595E-2,9.988988760E-2
1.651575954E1,1.219616992E-1,-2.848750675E-2,-1.347438222E-1,1.839622019E-1
1.652584454E1,-9.970566150E-2,-4.679145247E-3,2.402328551E-2,1.026656300E-1
1.653592954E1,-2.419797108E-2,-2.924417300E-2,-1.018684369E-1,1.087103578E-1
1.654601554E1,-3.075262673E-2,-7.889593262E-3,-2.031942523E-1,2.056596068E-1
1.655610054E1,-3.577410590E-2,2.274190474E-2,-1.599920994E-1,1.655126967E-1
1.656618654E1,4.057496231E-2,2.394398265E-3,-6.704242051E-2,7.840119168E-2
1.657627154E1,6.708086595E-2,-1.011656016E-2,-6.772654474E-2,9.585964859E-2
1.658635754E1,3.312093180E-2,-6.782331616E-3,-8.633940160E-2,9.272264240E-2
1.659644254E1,-6.386391062E-2,-1.255728162E-2,-1.511826843E-1,1.645979600E-1
1.660652854E1,-8.609612089E-2,5.495359451E-3,-7.644415855E-2,1.152668659E-1
1.661661317E1,1.127140718E-1,8.324388564E-3,4.796354055E-2,1.227772725E-1
1.662669817E1,9.383092739E-2,1.525335738E-2,6.980756879E-2,1.179406821E-1
1.663678417E1,-8.221623749E-3,-8.793353532E-3,4.979722738E-2,5.123165055E-2
1.664686917E1,-4.346611809E-2,-2.666497075E-3,-1.508996791E-1,1.570577180E-1
1.665695517E1,-3.519680299E-2,2.991313102E-2,-7.791999578E-2,9.058220626E-2
1.666704017E1,1.189689115E-2,8.333828162E-2,7.943325520E-2,1.157430224E-1
